filename_1_,filename_2_,total_nloc,avg_nloc,avg_ccn,avg_token,function_cnt,ternary,LLC_0,LLC_10,LLC_20,LLC_30,LLC_40,rel_pub,rel_priv,rel_prot,sin_comm,sin_spell_err,multi_comm,doc_comm,sin_space,db_space,tab,total_var_count,avg_var_length,num_type1_var,num_type2_var,num_type3_var,num_type4_var,num_var_misspell,total_num_tokens,gst_sim,euclid_dist,cosine_dist,labels
A11953.java,A12521.java,-0.9219733362813144,-1.7376696182833684,3.4350506425384637,23.12366576014565,-1.0,0.0,0.0295855344302991,-1.1400661634962708,2.557652964630796,0.4742713556917444,0.9850969794577352,-10.0,0.0,0.0,1.6931471805599454,0.0,1.6931471805599454,0.0,1016.56465123488,514.4393183689845,155.60555084532757,10.821946169652056,-0.4657308805945777,10.259159976074798,0.5945348918918356,-0.7047480922384253,2.5945348918918354,8.054089850944687,14.737309811095114,22.797927461139896,1159.4612601498427,0.483691605906737,0.0
B10507.java,B11843.java,54.47363947538384,15.488134222342602,4.352504080321607,443.4451043060515,2.5945348918918354,0.0,14.196639619093466,4.083709268125845,7.495922603223725,10.859933836503728,18.397310314555614,20.864833443257645,21.375659067023637,0.0,2.083709268125845,1.6931471805599454,1.6931471805599454,0.0,263.97941437505057,52.6677954898248,134.6892008746145,25.29194979889779,8.50414704012745,18.64862474283652,5.495922603223725,0.0,0.0,10.208240530771944,215.20420945440327,0.0,593.5777456220602,0.5700423374338284,0.0
A10832.java,B12364.java,16.880962825187527,20.15890654240755,3.022779051909516,33.9717214797693,2.083709268125845,0.0,19.842999578849888,-0.7047480922384253,1.29194979889779,2.7487082013935047,10.32585135057347,-10.0,0.0,0.0,5.747237031504632,2.0,0.0,0.0,881.6352492431481,410.6624619202987,124.83333477619828,2.704163133995671,0.7955683833520841,8.821946169652055,4.90138771133189,0.0,0.0,8.3905620875659,19.664868660329248,15.903614457831324,991.2642060072134,0.6165895319709562,0.0
A21599.java,A22360.java,-8.426149773176359,-7.810249675906654,-3.741657386773941,-22.0,-1.0,0.0,-4.47213595499958,-4.58257569495584,-2.8284271247461903,-2.277144732992177,-1.917770732084279,-10.0,0.0,0.0,-2.8284271247461903,-1.4142135623730951,-1.0,0.0,-20.46948949045872,-9.797958971132712,-18.110770276274835,-5.0990195135927845,-2.7174648819470297,-3.741657386773941,-2.0,0.0,-2.8284271247461903,-1.4142135623730951,-15.491933384829668,100.0,1.4142135623730951,0.9999983504815462,1.0
A10014.java,A20708.java,0.0,0.0,0.0,0.0,0.0,0.0,12.566012795514856,1.7613215478356197,0.0295855344302991,5.360942670384741,0.3905620875658997,-10.0,0.0,0.0,2.0,0.0,0.0,0.0,16.048756281418573,0.0,101.22700245632232,3.685813995327474,-0.7317235661717347,-1.044522437723423,0.0,-0.5040773967762742,3.3068528194400546,6.2082405307719455,34.23480889721515,0.0,0.0,0.0,0.0
051.java,141.java,63.76622115458954,11.480509535955392,1.8292559365570595,405.8591508388505,-2.449489742783178,0.0,102.14407109566471,11.36094267038474,6.598802618337844,-0.7725887222397811,13.810345257973577,45.682511886463686,46.7811241751318,0.0,1.3068528194400546,0.0,0.0,0.0,698.2335831019803,389.15518452079175,36.029585534430296,45.889126135826686,-1.3675027651199558,1.6156097366542257,39.58227331638663,0.0,2.0,28.908957546641684,84.55190205820945,0.0,929.0286713037748,0.9975459640892732,0.0
A21890.java,A22867.java,62.78787240212152,13.920558458320164,2.5945348918918354,5175.041947709296,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B11074.java,B11075.java,0.0,0.0,0.0,0.0,0.0,0.0,-2.23606797749979,-1.0,-1.0,0.0,-2.0,-10.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.1972019476618083,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1966396190934651,66.66666666666666,4.242640687119285,0.999532131730975,1.0
B10806.java,B13149.java,1.9926668147675288,-1.6675825304806504,-2.549509756796392,38.83563311801456,-1.4142135623730951,0.0,1.0555610208335595,0.0837092681258449,1.1281978230984089,1.29194979889779,-1.091042453358316,-10.0,0.0,0.0,0.0,0.0,2.0,0.0,14.931095797779768,0.0,11.999415041757246,-1.5553480614894135,-1.7295131345813035,-0.5649493574615367,-4.69041575982343,0.0,0.0,-1.044522437723423,10.56627799644576,93.0131004366812,55.410679153007415,0.9997323342182663,1.0
A10193.java,A10215.java,10.068174367275674,13.182287674043096,2.3973103145556163,116.1335319430667,-1.0,0.0,13.979575113855638,0.3973103145556163,3.697414907005954,8.557652964630796,-1.1400661634962708,-10.0,0.0,0.0,2.0,0.0,2.5945348918918354,0.0,486.9826240711075,249.1558129135414,227.24640980889365,-4.58257569495584,0.1964277472787965,-4.58257569495584,0.0,0.0,0.0,3.1281978230984087,78.69669509194092,17.412935323383085,619.9476113481901,0.6265939608867908,0.0
A11018.java,A11031.java,-2.0,0.0,0.0,6.566012795514854,0.0,0.0,-2.23606797749979,-1.0,-1.0,0.0,-2.0,-10.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.8256127301043632,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29194979889779,0.0,13.114877048604,0.9957486487600076,1.0
A10007.java,A10214.java,13.841116916640328,4.5958349199715,2.2185236290356114,194.77247567631127,0.9013877113318902,0.0,17.650095912725394,-1.0149030205422649,0.082229267915721,6.474271355691744,14.259159976074798,45.682511886463686,46.7811241751318,0.0,2.0,0.0,0.0,0.0,91.9598059036622,0.0,67.8850046905795,3.550012454168413,0.103909115362557,5.00426772644601,4.90138771133189,1.2952519077615747,4.90138771133189,1.747237031504632,94.52353644806848,9.205020920502092,267.5195664215374,0.9853648641425662,0.0
A20520.java,A22402.java,-7.211102550927978,-6.557438524302,-4.0,-18.49324200890693,-1.0,0.0,-4.242640687119285,-2.8284271247461903,-3.0,-3.3166247903554,-3.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,643.3029657523335,325.12929165402784,1.6931471805599454,-4.123105625617661,-1.8311038136792213,-3.0,-1.4142135623730951,-2.449489742783178,0.0,-1.4142135623730951,-13.527749258468685,100.0,729.4258015727165,0.9384982081780334,1.0
C20052.java,C20059.java,0.0,0.0,0.0,0.0,0.0,0.0,-8.660254037844387,-1.0,-3.4641016151377544,-4.358898943540674,-6.324555320336759,-9.57427107756338,-2.8867513459481287,0.0,0.0,0.0,-3.0,0.0,-32.41913015489465,-18.43908891458577,0.0,-2.23606797749979,-2.449489742783178,-1.7320508075688772,-1.4142135623730951,0.0,0.0,0.0,-15.0,100.0,0.0,0.0,1.0
A11018.java,A11032.java,-2.0,0.0,0.0,1.6500959127253951,0.0,0.0,-2.23606797749979,-1.0,-1.0,0.0,-2.0,-10.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.1510399058986458,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973103145556163,0.0,6.557438524302,0.9988816954416068,1.0
A10154.java,B10069.java,37.3271711655381,15.287942140856568,1.361113875306276,317.4972099540844,-0.252762968495368,0.0,-2.901972669574645,3.722855267007824,21.43046730351863,15.886484690789626,17.93194706486638,55.75150475795064,56.59880261833784,0.0,36.95547756227658,4.90138771133189,1.3068528194400546,0.0,71.3777891790376,6.613705638880109,396.8742231152845,19.118436202056564,-0.3553580105815033,5.488454561168979,9.36094267038474,2.0,0.0,15.166786655943785,147.06114540316432,10.276679841897234,557.0557090652527,0.9731879002429894,0.0
B20061.java,B21794.java,0.0,0.0,0.0,0.0,0.0,0.0,7.842999578849886,2.613705638880109,10.054089850944688,4.474271355691744,5.515093350212,-10.0,0.0,0.0,2.0,0.0,1.6931471805599454,0.0,189.74424995824663,45.75034780543324,75.32369932809293,16.50349243853352,0.8135076334462756,-0.1986731175506815,11.128197823098407,3.3068528194400546,0.0,4.748708201393505,90.80150296873416,15.469613259668508,239.83593861077935,0.9892917936442918,0.0
A10078.java,A10296.java,67.72333388098394,-1.4965075614664802,0.154800889009266,334.88521223686,1.3068528194400546,2.0,28.70416313399567,21.166786655943785,15.979575113855638,8.648624742836523,-0.5649493574615367,-10.0,0.0,0.0,2.083709268125845,0.0,0.0,0.0,102.81821644970792,0.0,323.3215353333281,15.550012454168414,-0.1314943806897051,17.801326882449317,0.0540898509446867,0.0,0.0,0.3905620875658997,168.47853908213776,16.8,523.9952359357559,0.9673759320882072,0.0
A10015.java,B11328.java,11.182287674043096,12.481692393474148,2.7695466817807857,171.17843448968742,1.3068528194400546,0.0,6.029585534430299,1.9205584583201645,3.515093350212,4.859933836503729,3.802775422663781,45.682511886463686,46.7811241751318,0.0,0.6137056388801094,1.6931471805599454,0.0,0.0,53.82561273010436,2.0,46.006171824220125,7.05556102083356,1.359504963566872,7.166786655943784,0.0,2.0,2.0,-0.252762968495368,98.75297592783951,6.842105263157896,232.48458364513772,0.9665599131379272,0.0
B11074.java,B11378.java,0.0,0.0,0.0,0.0,0.0,0.0,50.53426409720027,19.515093350212,25.29194979889779,29.22741127776022,15.435050642538464,55.75150475795064,56.59880261833784,0.0,7.495922603223725,0.0,1.6931471805599454,0.0,189.89102880518288,1.6931471805599454,390.7066951752755,39.93194706486639,0.0,33.10962824210384,0.0,5.747237031504632,0.0,12.985096979457737,430.5361681949744,0.0,0.0,0.0,0.0
A22154.java,B10976.java,23.872865614954907,32.2095236496535,4.610764794883419,17.96212908007786,7.295251907761575,0.0,24.6677954898248,2.0540898509446865,11.80277542266378,2.4742713556917444,10.259159976074798,-10.0,0.0,0.0,1.6931471805599454,0.0,0.0,0.0,42.25072947003815,0.0,5.037155369740093,7.761321547835619,2.198506426550749,1.0555610208335595,5.495922603223725,-1.4142135623730951,0.0,6.985096979457735,9.694210618613262,6.9478908188585615,82.08665226910658,0.9874677235652084,0.0
A10064.java,B12952.java,0.0,0.0,0.0,0.0,0.0,0.0,15.29194979889779,11.80277542266378,8.3905620875659,7.697414907005954,13.515093350212,8.47019395891547,34.56880624758358,46.7811241751318,0.0,0.0,0.0,0.0,144.40994345182196,2.5945348918918354,192.28597540909985,19.166786655943785,-0.0884228594738978,15.435050642538464,2.613705638880109,0.0,0.0,8.054089850944687,221.00278772623588,0.0,0.0,0.0,0.0
A12521.java,B12367.java,12.897356634963204,11.430467303518627,8.125094245426329,125.98873282559585,0.5945348918918356,0.0,18.632704170013525,1.697414907005954,0.6486247428365224,-0.4849066497880003,7.360942670384741,28.910484704139208,30.519922616573293,0.0,2.5945348918918354,1.6931471805599454,1.6931471805599454,0.0,26.980703346284955,74.82725610567651,1.6931471805599454,8.86450578407085,0.247955329294945,14.137799119070532,0.0837092681258449,4.90138771133189,0.0,5.295251907761575,59.62703909045619,5.104408352668213,182.64802162715785,0.9902922889863446,0.0
B10078.java,B12419.java,1.582273316386634,-1.258096538021482,-2.6457513110645907,40.3978811791203,-1.0,0.0,-4.242640687119285,-0.7047480922384253,2.90138771133189,-0.3025850929940459,1.697414907005954,-10.0,0.0,0.0,1.6931471805599454,0.0,-1.0,0.0,79.85581436587435,19.82102939108453,0.0,-1.1780538303479458,-1.0639724260347871,-1.1780538303479458,0.0,0.0,0.0,-2.449489742783178,14.040658000291296,86.31578947368422,102.82518834059036,0.9993769200884596,1.0
A10071.java,A10153.java,18.21581036608174,23.34934175870626,2.859933836503729,132.1651892629374,-1.0,0.0,7.166786655943784,5.920558458320164,0.8599338365037292,2.0540898509446865,14.196639619093466,-10.0,0.0,0.0,6.613705638880109,1.6931471805599454,1.6931471805599454,0.0,153.13779028874927,122.4514001655003,270.0763760828934,15.615609736654225,0.6707704744213867,13.886484690789626,-2.0,2.0,3.3068528194400546,7.435050642538464,109.70921089987276,16.120906801007557,389.6933803353427,0.7958094586559903,0.0
A20423.java,A21374.java,0.0,0.0,0.0,0.0,0.0,0.0,-7.615773105863909,-2.157000421150113,-2.417726683613366,0.6677954898247962,-1.4339872044851465,-7.071067811865476,-7.071067811865476,0.0,-1.4142135623730951,0.0,0.0,0.0,-3.910796644040527,0.0,4.859038441746107,-5.656854249492381,-1.5103807466993215,-4.47213595499958,0.0,-3.1622776601683795,-1.4142135623730951,-2.23606797749979,-23.55843797877949,100.0,0.0,0.0,1.0
A10009.java,A10278.java,44.50576137471919,9.773395343906714,2.0167225138999703,266.65524121711275,11.697414907005951,0.0,21.25049592406963,5.00426772644601,13.00426772644601,8.557652964630796,1.1096282421038357,23.119542210482237,23.67915799841766,0.0,2.0,0.0,1.6931471805599454,0.0,393.9200668049044,239.1878156446276,153.1021602000491,1.6500959127253951,1.20098511937416,9.801326882449318,6.613705638880109,0.0,0.0,17.435050642538464,107.3527878768322,0.0,581.2009715290772,0.7691997272338575,0.0
B20806.java,B21737.java,0.0,0.0,0.0,0.0,0.0,0.0,-3.872983346207417,-3.605551275463989,-3.1622776601683795,-1.7320508075688772,-2.6457513110645907,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.12467616362964,-16.55294535724685,0.0,-5.916079783099616,-1.61245154965971,-5.5677643628300215,0.0,-2.0,0.0,-2.0,-12.96148139681572,100.0,0.0,0.0,1.0
087.java,243.java,5.204209454403259,-1.4812749430509735,-0.4016789600161183,49.29436090514,-0.7047480922384253,0.0,7.250495924069629,1.8013268824493185,2.908957546641684,-0.0204248861443625,-2.3843902633457743,8.26952326345332,9.057980623817588,0.0,-1.0,0.0,0.0,0.0,38.0719520177501,3.287918722529104,60.389082087355774,14.12879898909211,-1.1877617749609548,14.19333751022968,-1.7320508075688772,0.0,0.0,4.3905620875659,29.899681047979936,69.05829596412556,109.207344989157,0.9985836342833656,1.0
A10572.java,A12531.java,-10.3440804327886,-4.02077936060494,-2.23606797749979,-30.116440692751198,-2.449489742783178,0.0,-6.557438524302,-3.0,-4.58257569495584,-5.0,-5.830951894845301,-10.0,0.0,0.0,-2.8284271247461903,-1.4142135623730951,0.0,0.0,-15.491933384829668,-1.7320508075688772,-17.74823934929885,-7.54983443527075,-2.0984539003585057,-7.280109889280518,-2.0,0.0,0.0,-6.244997998398398,-21.587033144922906,100.0,0.0,0.9999999999999998,1.0
